matricula;turma;atividade;tipo_duplicata;valor;vlr_desconto;vlr_multa;vlr_juros;valor_atual;parcela;dt_vencimento;dt_pgto;vlr_pago
877;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;30/09/2023;0.00
877;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;31/10/2023;0.00
877;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;0.00
877;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;0.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;1;31/01/2023;15/12/2022;752.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;2;28/02/2023;28/02/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;4;30/04/2023;02/05/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;5;31/05/2023;31/05/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;8;31/08/2023;31/08/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;9;30/09/2023;02/10/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;10;31/10/2023;30/10/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;849.00
867;INFANTIL II A - MANHÃ;;SE;894.00;0.00;17.88;5.61;0.00;12;20/12/2023;08/01/2024;917.49
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;1;31/01/2023;23/01/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;2;28/02/2023;24/02/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;4;30/04/2023;25/04/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;5;31/05/2023;25/05/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;6;30/06/2023;23/06/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;7;31/07/2023;26/07/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;8;31/08/2023;25/08/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;9;30/09/2023;22/09/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;10;31/10/2023;25/10/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;11;30/11/2023;24/11/2023;730.00
899;INFANTIL II A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;730.00
847;INFANTIL II A - MANHÃ;;SE;340.00;0.00;0.00;0.00;0.00;1;31/01/2023;27/10/2022;267.00
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;268.00
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;30/04/2023;268.00
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;6.66;0.22;0.00;5;31/05/2023;02/06/2023;339.88
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;6.66;0.55;0.00;6;30/06/2023;05/07/2023;340.21
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;6.66;6.48;0.00;7;31/07/2023;03/08/2023;346.14
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;6.66;0.88;0.00;8;31/08/2023;08/09/2023;340.54
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;08/09/2023;268.00
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;23/10/2023;268.00
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;22/11/2023;268.00
847;INFANTIL II A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;19/12/2023;268.00
846;INFANTIL II (B) - TARDE;;SE;340.00;0.00;0.00;0.00;0.00;1;31/01/2023;27/10/2022;267.00
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;27/02/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;28/04/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;5;31/05/2023;31/05/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;31/08/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;02/10/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;27/10/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;269.75
846;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;269.75
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;15/12/2022;280.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;28/02/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;27/04/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;5;31/05/2023;31/05/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;31/08/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;02/10/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;30/10/2023;316.00
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;0.11;0.00;11;30/11/2023;01/12/2023;339.77
874;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;316.00
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;13/12/2022;333.00
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;0.11;0.00;2;28/02/2023;01/03/2023;339.77
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;333.00
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;0.44;0.00;4;30/04/2023;05/05/2023;340.10
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;0.11;0.00;5;31/05/2023;01/06/2023;339.77
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;1.21;0.00;6;30/06/2023;11/07/2023;340.87
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;0.77;0.00;7;31/07/2023;07/08/2023;340.43
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;1.65;0.00;8;31/08/2023;14/09/2023;341.31
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;1.76;0.00;9;30/09/2023;18/10/2023;341.42
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;1.43;0.00;10;31/10/2023;13/11/2023;341.09
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;1.65;0.00;11;30/11/2023;15/12/2023;341.31
885;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;333.00
903;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;25/01/2023;280.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;12/12/2022;220.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;27/02/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;27/04/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;5;31/05/2023;30/05/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;29/06/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;30/08/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;28/09/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;30/10/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;29/11/2023;240.00
860;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;240.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;16/12/2022;280.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;27/02/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;28/03/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;27/04/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;5;31/05/2023;30/05/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;29/06/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;30/08/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;29/09/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;30/10/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;316.00
871;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;316.00
923;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;30/10/2023;95.00
923;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;316.35
923;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;01/12/2023;316.35
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;07/03/2023;280.00
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;05/05/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;5;31/05/2023;12/06/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;03/07/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;02/08/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;31/08/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;04/10/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;03/11/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;04/11/2023;299.70
915;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;2.42;0.00;12;20/12/2023;11/01/2024;342.08
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;10/01/2023;280.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;28/02/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;30/04/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;0.55;0.00;5;31/05/2023;05/06/2023;340.21
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;31/08/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;0.22;0.00;9;30/09/2023;04/10/2023;339.88
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;31/10/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;316.00
884;INFANTIL II (B) - TARDE;;SE;333.00;0.00;6.66;3.74;0.00;12;20/12/2023;10/01/2024;343.40
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;26/01/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;27/02/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;28/04/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;5;31/05/2023;30/05/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;24/08/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;29/09/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;27/10/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;316.00
902;INFANTIL II (B) - TARDE;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;19/12/2023;316.00
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;1;31/01/2023;07/12/2022;700.00
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;2;28/02/2023;27/02/2023;804.60
850;INFANTIL III A - MANHÃ;;SE;974.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;884.60
850;INFANTIL III A - MANHÃ;;SE;974.00;0.00;0.00;0.00;0.00;4;30/04/2023;27/04/2023;884.60
850;INFANTIL III A - MANHÃ;;SE;974.00;0.00;0.00;0.00;0.00;5;31/05/2023;30/05/2023;884.60
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;6;30/06/2023;28/06/2023;804.60
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;7;31/07/2023;26/07/2023;804.60
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;8;31/08/2023;28/08/2023;804.60
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;9;30/09/2023;22/09/2023;804.60
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;10;31/10/2023;25/10/2023;804.60
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;11;30/11/2023;24/11/2023;804.60
850;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;804.60
889;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;1;31/01/2023;17/01/2023;400.00
889;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;2;28/02/2023;28/02/2023;750.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;4;30/04/2023;02/05/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;5;31/05/2023;31/05/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;8;31/08/2023;31/08/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;9;30/09/2023;02/10/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;10;31/10/2023;31/10/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;835.00
889;INFANTIL III A - MANHÃ;;SE;979.00;0.00;0.00;0.00;0.00;12;20/12/2023;01/02/2024;835.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;14/12/2022;280.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;28/02/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;30/03/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;28/04/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;5;31/05/2023;22/05/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;7;31/07/2023;20/07/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;8;31/08/2023;29/08/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;25/09/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;10;31/10/2023;23/10/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;11;30/11/2023;24/11/2023;316.00
776;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;316.00
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;1;31/01/2023;30/01/2023;447.00
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;2;28/02/2023;28/02/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;4;30/04/2023;28/04/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;5;31/05/2023;31/05/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;7;31/07/2023;31/07/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;8;31/08/2023;31/08/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;9;30/09/2023;02/10/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;10;31/10/2023;27/10/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;11;30/11/2023;30/11/2023;759.90
904;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;759.90
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;4;30/04/2023;08/05/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;5;31/05/2023;05/06/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;6;30/06/2023;30/06/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;7;31/07/2023;28/07/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;8;31/08/2023;29/08/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;9;30/09/2023;02/10/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;10;31/10/2023;31/10/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;11;30/11/2023;29/11/2023;849.00
916;INFANTIL III A - MANHÃ;;SE;894.00;0.00;0.00;0.00;0.00;12;20/12/2023;20/12/2023;849.00
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;1;31/01/2023;25/01/2023;280.00
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;2;28/02/2023;28/02/2023;316.00
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;3;31/03/2023;31/03/2023;316.00
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;4;30/04/2023;02/05/2023;316.00
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;6.66;0.11;0.00;5;31/05/2023;01/06/2023;339.77
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;6.66;0.33;0.00;6;30/06/2023;03/07/2023;339.99
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;6.66;0.11;0.00;7;31/07/2023;01/08/2023;339.77
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;6.66;0.11;0.00;8;31/08/2023;01/09/2023;339.77
825;INFANTIL III A - MANHÃ;;SE;333.00;0.00;0.00;0.00;0.00;9;30/09/2023;03/10/2023;316.00
